class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content hidden-phone']/ul/li/a	class9
class20	link	//div[@id='topmenu']/ul[@class='nav nav-menu']/li[@class='n-ext dropdown']/div[@class='p2-nav dropdown-menu']/ul[@class='p2-nav-column1']/li/a	class7
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/div[@class='container index-content']/div[@class='row column-2']/div[@class='span4 pull-right extra']/div[@class='adv-static']/a	class23
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/header/div[@class='container nav-menu']/nav/div[@class='row sub-menu drop-down hidden-phone']/div[@class='span12']/ul[@class='nav']/li/a	class25
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/header/div[@class='container nav-menu']/nav/div[@class='header header-mobile header-internal hidden-desktop hidden-tablet']/h1[@class='brand']/span/a	class24
class20	link	//div[@id='mobile-menu']/ul/li/ul[@class='sub-menu']/li/a	class9
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/header/div[@class='container nav-menu']/nav/div[@class='row sub-menu drop-down hidden-phone']/div[@class='span12']/ul[@class='nav']/li[@class='last']/a	class26
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content']/ul/li/a	class24
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='channel-footer-container']/ul/li/div[@class='header-box-channel channel-scienza']/a	class25
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content sitemap-region hidden-phone']/ul[@class='right-content hidden-phone']/li/a	class7
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content']/ul/li[@class='hidden-desktop hidden-tablet']/a	class1
class20	link	//li[@id='All_pg']/div[@class='p2-nav dropdown-menu']/div[@class='sitemap-content']/ul/li[@class='hidden-phone']/a	class1
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/header/div[@class='container nav-menu']/nav/div[@class='header header-mobile header-internal hidden-desktop hidden-tablet']/h1[@class='brand']/a	class1
class20	link	/html/body/div[@class='extra-container inner-section hp-section  ']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content']/ul/li[@class='hidden-phone']/a	class1
class4	link	//li[@id='energia-pg']/a	class29
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/header/div[@class='main_h hidden-xs navbar-fixed-top']/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='utility-menu']/ul[@class='hidden-xs']/li[@class='sep-menu hidden-xs']/a	class1
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/div[@class='bk-container']/div[@class='container']/div[@class='row']/div[@class='footer']/div[@class='footer-container']/div[@class='footer-inner container']/div[@class='botmenu hidden-xs']/ul/li/a	class1
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-news']/div[@class='hp-label']/a	class29
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/header/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='brand']/a	class1
class4	link	//li[@id='fisica-pg']/a	class29
class4	link	//li[@id='terra_poli-pg']/a	class29
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-video']/ul/li/article[@class='news']/header/h3[@class='news-title']/a	class34
class4	link	//div[@id='custom-bootstrap-menu']/div[@class='collapse navbar-collapse navbar-menubuilder']/ul[@class='nav navbar-nav navbar-left']/li/a	class4
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/header/div[@class='container']/div[@class='row']/div[@class='header']/h1[@class='brand']/span[@itemscope='']/a	class4
class4	link	//li[@id='tecnologie-pg']/a	class29
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/div[@class='bk-container']/div[@class='container']/div[@class='row']/div[@class='footer']/div[@class='footer-container']/div[@class='footer-inner container']/h3[@class='brand']/span/a	class4
class4	link	//li[@id='primopiano-pg']/a	class4
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-photo']/div[@class='hp-label']/h2/a	class32
class4	link	//li[@id='biotech-pg']/a	class29
class4	link	//ul[@id='Bottom-menu']/li/a	class32
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-green']/div[@class='hp-label']/h2/a	class4
class4	link	//li[@id='spazio-pg']/a	class29
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/div[@class='sitemap-container visible-xs']/div[@class='footer-content']/ul[@class='navbar-nav']/li/a	class29
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/div[@class='bk-container']/div[@class='container']/div[@class='row']/div[@class='footer']/div[@class='footer-container']/div[@class='footer-inner container']/h3[@class='brand']/a	class1
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-2 col-sm-12 col-xs-12 pull-right extra']/div[@class='box-collaborazione col-md-12 col-sm-6 col-xs-12']/ul/li/a	class12
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-video']/div[@class='hp-label']/h2/a	class32
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-video']/ul/li/article[@class='news']/a	class34
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-photo']/div[@class='hp-label']/a	class32
class4	link	//div[@id='custom-bootstrap-menu']/div[@class='collapse navbar-collapse navbar-menubuilder']/ul[@class='nav navbar-nav navbar-left']/li[@class='active']/a	class4
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-green']/div[@class='hp-label']/a	class4
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-photo']/article[@class='news news-intro']/a	class34
class4	link	//div[@id='custom-bootstrap-menu']/div[@class='collapse navbar-collapse navbar-menubuilder']/ul[@class='nav navbar-nav navbar-left']/li[@class='visible-xs']/a	class29
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/header/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='utility-menu']/ul[@class='hidden-xs']/li[@class='sep-menu hidden-xs']/a	class1
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/header/div[@class='main_h hidden-xs navbar-fixed-top']/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='sep-header-menu m-ext']/div[@class='p1-nav']/ul[@class='bot-menu']/li[@class='dropdown']/ul[@class='dropdown-menu']/li/a	class29
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/header/div[@class='container']/div[@class='row']/div[@class='top-menu hidden-xs']/div[@class='edition-menu hidden-xs']/ul/li/a	class25
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-photo']/article[@class='news news-intro']/header/h3[@class='news-title']/a	class34
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-video']/div[@class='hp-label']/a	class32
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/section/div[@class='bk-container']/div[@class='container an-container']/div[@class='row row-margin']/div[@class='col-md-4 col-sm-5 col-xs-12']/div[@class='row']/div[@class='box-news']/div[@class='hp-label']/h2/a	class29
class4	link	//li[@id='ricerca_istituzioni-pg']/a	class29
class4	link	//li[@id='articoli-pg']/a	class30
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/header/div[@class='main_h hidden-xs navbar-fixed-top']/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='brand']/a	class1
class4	link	/html/body/div[@class='extra-container container']/div[@class='row']/header/div[@class='container']/div[@class='row']/div[@class='header']/h1[@class='brand']/a	class1
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/div[@class='container index-content']/div[@class='row']/div[@class='col-md-8 section-content']/div[@class='pathway hidden-xs']/ul/li[@itemscope='']/a	class1
class30	link	//div[@id='custom-bootstrap-menu']/div[@class='collapse navbar-collapse navbar-menubuilder']/ul[@class='nav navbar-nav navbar-left']/li[@class='active']/a	class4
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/div[@class='sitemap-container visible-xs']/div[@class='footer-content']/ul[@class='navbar-nav']/li/a	class29
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/div[@class='container index-content']/div[@class='row']/div[@class='col-md-8 section-content']/section/article[@class='news small']/header/h3[@class='news-title']/a	class33
class30	link	//div[@id='custom-bootstrap-menu']/div[@class='collapse navbar-collapse navbar-menubuilder']/ul[@class='nav navbar-nav navbar-left']/li/a	class4
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/div[@class='container index-content']/div[@class='row']/div[@class='col-md-8 section-content']/section/article[@class='news small']/a	class33
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/div[@class='bk-container']/div[@class='container']/div[@class='row']/div[@class='footer']/div[@class='footer-container']/div[@class='footer-inner container']/div[@class='botmenu hidden-xs']/ul/li/a	class1
class30	link	//div[@id='custom-bootstrap-menu']/div[@class='collapse navbar-collapse navbar-menubuilder']/ul[@class='nav navbar-nav navbar-left']/li[@class='visible-xs']/a	class30
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/header/div[@class='container']/div[@class='row']/div[@class='top-menu hidden-xs']/div[@class='edition-menu hidden-xs']/ul/li/a	class25
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/header/div[@class='main_h hidden-xs navbar-fixed-top']/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='utility-menu']/ul[@class='hidden-xs']/li[@class='sep-menu hidden-xs']/a	class1
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/header/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='utility-menu']/ul[@class='hidden-xs']/li[@class='sep-menu hidden-xs']/a	class1
class30	link	//li[@id='primopiano-pg']/a	class4
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/div[@class='bk-container']/div[@class='container']/div[@class='row']/div[@class='footer']/div[@class='footer-container']/div[@class='footer-inner container']/h3[@class='brand']/a	class1
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/div[@class='bk-container']/div[@class='container']/div[@class='row']/div[@class='footer']/div[@class='footer-container']/div[@class='footer-inner container']/h3[@class='brand']/span/a	class4
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/header/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='brand']/a	class1
class30	link	//ul[@id='Bottom-menu']/li/a	class32
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/header/div[@class='main_h hidden-xs navbar-fixed-top']/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='sep-header-menu m-ext']/div[@class='p1-nav']/ul[@class='bot-menu']/li[@class='dropdown']/ul[@class='dropdown-menu']/li/a	class29
class30	link	//li[@id='articoli-pg']/a	class30
class30	link	/html/body/div[@class='extra-container inner-section container']/div[@class='row']/header/div[@class='main_h hidden-xs navbar-fixed-top']/div[@class='container']/div[@class='row']/div[@class='header']/div[@class='brand']/a	class1
class2	link	/html/body/div[@class='extra-container inner-section cinema-section']/div[@class='container cinema-int-section']/div[@class='row column-2']/div[@class='span8']/div[@class='pathway hidden-phone']/ul/li/a	class1
class2	link	/html/body/div[@class='extra-container inner-section cinema-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content sitemap-region hidden-phone']/ul/li/a	class7
class2	link	//div[@id='mobile-menu']/ul/li/a	class24
class2	link	//li[@id='All_pg']/div[@class='p2-nav dropdown-menu']/div[@class='sitemap-content']/ul/li/a	class9
class2	link	//li[@id='Home_pg']/a	class1
class2	link	//li[@id='Economia_pg']/a	class24
class2	link	/html/body/div[@class='extra-container inner-section cinema-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content hidden-phone']/ul/li/a	class9
class2	link	/html/body/div[@class='extra-container inner-section cinema-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content sitemap-region hidden-phone']/ul[@class='right-content hidden-phone']/li/a	class7
class2	link	/html/body/div[@class='extra-container inner-section cinema-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='channel-footer-container']/ul/li/div[@class='header-box-channel channel-ambiente']/a	class8
class2	link	/html/body/div[@class='extra-container inner-section cinema-section']/footer/div[@class='footer-container']/div[@class='sitemap-container']/div[@class='navbar navbar-inverse']/div[@class='sitemap-content']/ul/li[@class='hidden-desktop hidden-tablet']/a	class1
