class53	link	(//nav[@id='nav-header']/ul/li/a[@title])[5]	class8	menu
class53	link	(//nav[@id='nav-header']/ul/li/a[@title])[8]	class6	menu
class53	link	(//nav[@id='nav-header']/ul/li/a[@title])[3]	class8	menu
class53	link	(//nav[@id='nav-header']/ul/li/a[@title])[6]	class8	menu
class53	link	(//nav[@id='nav-header']/ul/li/a[@title])[7]	class5	menu
class53	link	(//nav[@id='nav-header']/ul/li/a[@title])[1]	class5	menu
class53	link	(//nav[@id='nav-footer']/ul/li/a[@title])[2]	class5	menu
class53	link	(//nav[@id='nav-footer']/ul/li/a[@title])[4]	class8	menu
class53	link	(//nav[@id='nav-footer']/ul/li/a[@title])[5]	class8	menu
class53	link	(//nav[@id='nav-footer']/ul/li/a[@title])[8]	class6	menu
class53	link	(//nav[@id='nav-footer']/ul/li/a[@title])[3]	class8	menu
class53	link	(//nav[@id='nav-footer']/ul/li/a[@title])[6]	class8	menu
class53	link	(//nav[@id='nav-footer']/ul/li/a[@title])[7]	class5	menu
class53	link	(//nav[@id='nav-footer']/ul/li/a[@title])[1]	class5	menu
class53	link	//div[@id='breadcrumb']/a[@title]	class17	list
class53	link	//div[@id='footer-1']/div[@class]/small/a[@title]	class13	list
class53	link	//a[@id='link-myww']	class13	singleton
class53	link	//div[@id='page']/div[@class]/div[@class]/a[@class]/a	class53	singleton
class53	link	//div[@id='propertypage-col1']/a[@title and @class]	class13	singleton
class53	link	//div[@id='page']/div[@class]/div[@class]/a[@class]	class53	singleton
class53	link	//div[@id='propertypage-col3']/a[@title and @class]	class8	singleton
class53	link	//div[@id='page']/div[@class]/div[@class]/a[@class]	class53	singleton
class53	link	//div[@id='page']/div[@class]/div[@class]/a	class53	singleton
class60	link	(//nav[@id='nav-propertypage']/ul/li/a[@title and @class])[5]	class104	menu
class60	link	(//nav[@id='nav-propertypage']/ul/li/a[@title and @class])[2]	class78	menu
class60	link	(//nav[@id='nav-header']/ul/li/a[@title])[2]	class5	menu
class60	link	(//nav[@id='nav-header']/ul/li/a[@title])[4]	class8	menu
class60	link	(//nav[@id='nav-header']/ul/li/a[@title])[5]	class8	menu
class60	link	(//nav[@id='nav-header']/ul/li/a[@title])[8]	class6	menu
class60	link	(//nav[@id='nav-header']/ul/li/a[@title])[3]	class8	menu
class60	link	(//nav[@id='nav-header']/ul/li/a[@title])[6]	class8	menu
class60	link	(//nav[@id='nav-header']/ul/li/a[@title])[7]	class5	menu
class60	link	(//nav[@id='nav-header']/ul/li/a[@title])[1]	class5	menu
class60	link	(//nav[@id='nav-footer']/ul/li/a[@title])[2]	class5	menu
class60	link	(//nav[@id='nav-footer']/ul/li/a[@title])[4]	class8	menu
class60	link	(//nav[@id='nav-footer']/ul/li/a[@title])[5]	class8	menu
class60	link	(//nav[@id='nav-footer']/ul/li/a[@title])[8]	class6	menu
class60	link	(//nav[@id='nav-footer']/ul/li/a[@title])[3]	class8	menu
class60	link	(//nav[@id='nav-footer']/ul/li/a[@title])[6]	class8	menu
class60	link	(//nav[@id='nav-footer']/ul/li/a[@title])[7]	class5	menu
class60	link	(//nav[@id='nav-footer']/ul/li/a[@title])[1]	class5	menu
class60	link	//div[@id='breadcrumb']/a[@title]	class17	list
class60	link	//div[@id='footer-1']/div[@class]/small/a[@title]	class13	list
class60	link	//a[@id='link-myww']	class13	singleton
class60	link	//div[@id='page']/div[@class]/div[@class]/a[@class]/a	class60	singleton
class60	link	//div[@id='propertypage-col1']/a[@title and @class]	class13	singleton
class60	link	//div[@id='page']/div[@class]/div[@class]/a[@class]	class60	singleton
class60	link	//div[@id='propertypage-col3']/a[@title and @class]	class8	singleton
class60	link	//div[@id='page']/div[@class]/div[@class]/a[@class]	class60	singleton
class60	link	//div[@id='page']/div[@class]/div[@class]/a	class60	singleton
class66	link	(//nav[@id='nav-propertypage']/ul/li/a[@title and @class])[2]	class78	menu
class66	link	(//nav[@id='nav-propertypage']/ul/li/a[@title and @class])[4]	class150	menu
class66	link	(//nav[@id='nav-header']/ul/li/a[@title])[2]	class5	menu
class66	link	(//nav[@id='nav-header']/ul/li/a[@title])[4]	class8	menu
class66	link	(//nav[@id='nav-header']/ul/li/a[@title])[5]	class8	menu
class66	link	(//nav[@id='nav-header']/ul/li/a[@title])[8]	class6	menu
class66	link	(//nav[@id='nav-header']/ul/li/a[@title])[3]	class8	menu
class66	link	(//nav[@id='nav-header']/ul/li/a[@title])[6]	class8	menu
class66	link	(//nav[@id='nav-header']/ul/li/a[@title])[7]	class5	menu
class66	link	(//nav[@id='nav-header']/ul/li/a[@title])[1]	class5	menu
class66	link	(//nav[@id='nav-footer']/ul/li/a[@title])[2]	class5	menu
class66	link	(//nav[@id='nav-footer']/ul/li/a[@title])[4]	class8	menu
class66	link	(//nav[@id='nav-footer']/ul/li/a[@title])[5]	class8	menu
class66	link	(//nav[@id='nav-footer']/ul/li/a[@title])[8]	class6	menu
class66	link	(//nav[@id='nav-footer']/ul/li/a[@title])[3]	class8	menu
class66	link	(//nav[@id='nav-footer']/ul/li/a[@title])[6]	class8	menu
class66	link	(//nav[@id='nav-footer']/ul/li/a[@title])[7]	class5	menu
class66	link	(//nav[@id='nav-footer']/ul/li/a[@title])[1]	class5	menu
class66	link	//div[@id='breadcrumb']/a[@title]	class17	list
class66	link	//div[@id='footer-1']/div[@class]/small/a[@title]	class13	list
class66	link	//a[@id='link-myww']	class13	singleton
class66	link	//div[@id='page']/div[@class]/div[@class]/a[@class]/a	class66	singleton
class66	link	//div[@id='propertypage-col1']/a[@title and @class]	class13	singleton
class66	link	//div[@id='page']/div[@class]/div[@class]/a[@class]	class66	singleton
class66	link	//div[@id='propertypage-col3']/a[@title and @class]	class8	singleton
class66	link	//div[@id='page']/div[@class]/div[@class]/a[@class]	class66	singleton
class66	link	//div[@id='page']/div[@class]/div[@class]/a	class66	singleton
class73	link	(//nav[@id='nav-header']/ul/li/a[@title])[2]	class5	menu
class73	link	(//nav[@id='nav-header']/ul/li/a[@title])[4]	class8	menu
class73	link	(//nav[@id='nav-header']/ul/li/a[@title])[5]	class8	menu
class73	link	(//nav[@id='nav-header']/ul/li/a[@title])[8]	class6	menu
class73	link	(//nav[@id='nav-header']/ul/li/a[@title])[3]	class8	menu
